id_cliente,nombre,edad,genero,ciudad,distrito,fecha_registro,canal_preferido,segmento
C02510,Yaneth Correa Escobar,46,Femenino,Arequipa,Paucarpata,2022-12-03,Web,Nuevo
C02511,Gabriel Rodrigo Guerrero,32,Masculino,Lima,San Isidro,2024-12-11,Web,Premium
C02512,Vanessa Contreras Herrera,32,Femenino,Lima,San Isidro,2025-08-07,Tienda,Ocasional
C02513,José Rodríguez,18,Masculino,Cusco,San Jeronimo,2023-05-23,Web,Ocasional
C02514,Santiago Augusto Ojeda García,43,Masculino,Piura,Veintiseis de Octubre,2024-06-05,Web,Nuevo
C02515,Olga Ortiz Ariza,49,Femenino,Trujillo,Huanchaco,2022-03-01,Tienda,Nuevo
C02516,Andrés Jorge Rosero,46,Masculino,Cusco,Santiago,2022-05-20,Tienda,Regular
C02517,Leandro Fernando Vargas Luna,41,Masculino,Lima,Miraflores,2024-03-03,Tienda,Premium
C02518,Inés Yésica Ortiz,33,Femenino,Arequipa,Cercado,2025-05-22,Tienda,Nuevo
C02519,Alejandro Franco,18,Masculino,Lima,Surco,2023-05-20,Web,Regular
C02520,Lilian Libia Pulido,24,Femenino,Lima,San Juan de Lurigancho,2024-06-28,App,Nuevo
C02521,Esperanza Barrera Narváez,36,Femenino,Lima,Ate,2023-12-11,Tienda,Premium
C02522,Claudia Ramírez Osorio,46,Femenino,Lima,San Isidro,2024-05-01,Tienda,Nuevo
C02523,Mario Peña Luna,53,Masculino,Lima,San Borja,2023-03-27,Tienda,Regular
C02524,Fernanda González Barreto,52,Femenino,Lima,La Molina,2025-11-07,Tienda,Regular
C02525,Óscar Castillo,30,Masculino,Arequipa,Yanahuara,2023-05-12,Tienda,Nuevo
C02526,Jairo Cardona Salazar,36,Masculino,Lima,Los Olivos,2024-09-04,Tienda,Ocasional
C02527,Adalberto Juan López Valencia,23,Masculino,Cusco,Wanchaq,2022-07-12,App,Ocasional
C02528,Lina Eugenia Bermúdez Ávila,18,Femenino,Lima,San Isidro,2023-10-25,Web,Premium
C02529,Fernando Luis Ruiz,28,Masculino,Trujillo,Victor Larco,2023-09-22,Tienda,Regular
C02530,Juan Ramírez,28,Masculino,Lima,Los Olivos,2025-03-20,App,Regular
C02531,Margarita Soto,27,Femenino,Lima,Surco,2023-02-05,Tienda,Regular
C02532,Magda María Ruiz,48,Femenino,Arequipa,Cercado,2024-02-29,App,Premium
C02533,María Murillo Arias,56,Femenino,Lima,Surco,2023-11-09,App,Regular
C02534,Wilfrido Rojas Márquez,28,Masculino,Lima,Miraflores,2024-10-18,App,Ocasional
C02535,Juan Orlando Muñoz Acevedo,58,Masculino,Lima,San Borja,2022-07-29,Tienda,Regular
C02536,Edisson Enrique Ospina,18,Masculino,Lima,Surco,2025-10-15,Web,Regular
C02537,Luis Enrique Galindo,43,Masculino,Trujillo,La Esperanza,2025-06-29,Tienda,Nuevo
C02538,Ana María Navarro Castañeda,45,Femenino,Lima,Ate,2022-07-29,Tienda,Nuevo
C02539,Inés Palacios,21,Femenino,Lima,San Juan de Lurigancho,2025-06-29,App,Regular
C02540,Elisa Torres,50,Femenino,Lima,San Borja,2025-01-14,Tienda,Regular
C02541,Edward Fernando Rodríguez,33,Masculino,Trujillo,Trujillo Cercado,2025-09-24,Tienda,Regular
C02542,Consuelo Emma Betancur Osorio,41,Femenino,Trujillo,Victor Larco,2024-12-01,Tienda,Ocasional
C02543,Adolfo Parra,52,Masculino,Lima,Surco,2025-07-22,Web,Ocasional
C02544,Julián Emilio Cruz,46,Masculino,Lima,Comas,2022-08-09,Web,Regular
C02545,Ana Bonilla,33,Femenino,Lima,San Isidro,2023-06-14,Web,Nuevo
C02546,Sonia Liliana Flórez,37,Femenino,Arequipa,Cayma,2022-04-04,Tienda,Regular
C02547,Patricia Ramos Castrillón,59,Femenino,Lima,La Molina,2023-09-08,Web,Ocasional
C02548,Ángel Hernández Martínez,18,Masculino,Lima,Ate,2025-04-15,Tienda,Nuevo
C02549,José Eduardo Díaz Garzón,49,Masculino,Piura,Castilla,2022-01-08,Tienda,Premium
C02550,Iris Danna Mercado Naranjo,50,Femenino,Lima,San Juan de Lurigancho,2025-03-24,Tienda,Regular
C02551,Ofelia Gloria Bedoya,61,Femenino,Trujillo,El Porvenir,2023-11-07,Tienda,Regular
C02552,Orlando Fabián Torres,54,Masculino,Lima,La Molina,2024-03-02,Tienda,Premium
C02553,Cecilia Murillo Reyes,20,Femenino,Piura,Castilla,2022-01-19,App,Ocasional
C02554,Felipe Gonzáles,45,Masculino,Trujillo,Victor Larco,2024-11-04,Tienda,Regular
C02555,Ricardo Cardona,42,Masculino,Lima,Surco,2024-08-03,Tienda,Nuevo
C02556,Alberto Gallego,48,Masculino,Lima,Surco,2023-01-10,Tienda,Premium
C02557,Deyanira Cáceres Romero,60,Femenino,Lima,San Juan de Lurigancho,2023-07-07,Tienda,Nuevo
C02558,Willian Rodríguez Castro,42,Masculino,Trujillo,Victor Larco,2025-04-18,Tienda,Nuevo
C02559,Martha Narváez Rincón,36,Femenino,Arequipa,Paucarpata,2022-04-28,Tienda,Ocasional
C02560,Gilberto Reyes Camargo,36,Masculino,Trujillo,El Porvenir,2024-01-14,Web,Regular
C02561,Javier Fonseca Gutiérrez,51,Masculino,Lima,Los Olivos,2022-10-31,Tienda,Regular
C02562,Luis Hernández Quintero,25,Masculino,Piura,Catacaos,2025-01-17,App,Premium
C02563,Felipe Alarcón,46,Masculino,Lima,Villa El Salvador,2024-10-30,Web,Regular
C02564,Beatriz Tovar,42,Femenino,Lima,La Molina,2024-12-25,Tienda,Regular
C02565,Jesús Osorio,18,Masculino,Lima,Surco,2022-04-13,Web,Nuevo
C02566,Tatiana Soto,44,Femenino,Trujillo,La Esperanza,2023-11-01,Tienda,Ocasional
C02567,Diana Villa Cardozo,25,Femenino,Trujillo,Victor Larco,2025-04-16,Tienda,Regular
C02568,Luz Ramírez,62,Femenino,Piura,Catacaos,2025-10-10,Tienda,Regular
C02569,Javier Fabián García,27,Masculino,Lima,Comas,2025-02-12,Web,Regular
C02570,Margarita Adriana Pulido,50,Femenino,Trujillo,Trujillo Cercado,2023-01-11,Web,Ocasional
C02571,Sebastián Farid Rincón Acosta,35,Masculino,Lima,San Borja,2025-01-04,Web,Nuevo
C02572,Ángel Rincón Castrillón,25,Masculino,Lima,La Molina,2022-02-02,Tienda,Nuevo
C02573,Patricia Valentina García,43,Femenino,Lima,San Isidro,2025-05-31,Tienda,Ocasional
C02574,Jimmy Albeiro Martínez Pérez,22,Masculino,Lima,Comas,2022-01-08,Tienda,Regular
C02575,Paola Xiomara Molano Pinto,36,Femenino,Trujillo,Huanchaco,2024-09-12,Tienda,Ocasional
C02576,Carolina Cáceres Rodríguez,55,Femenino,Lima,San Borja,2025-09-10,Web,Nuevo
C02577,Vilma Lorena González,34,Femenino,Arequipa,Cerro Colorado,2025-10-03,Tienda,Ocasional
C02578,Nelly Toro Peña,65,Femenino,Arequipa,Cerro Colorado,2025-08-16,Tienda,Premium
C02579,Fernanda Hernández,51,Femenino,Trujillo,El Porvenir,2023-02-05,Tienda,Ocasional
C02580,Jhan González Pulido,20,Masculino,Lima,Comas,2023-07-28,Web,Nuevo
C02581,Isabel Patricia Peña Mendoza,65,Femenino,Trujillo,Trujillo Cercado,2022-09-18,Web,Premium
C02582,Yury Chaparro,59,Femenino,Arequipa,Cayma,2023-05-13,Tienda,Regular
C02583,Angie Valencia Amaya,18,Femenino,Lima,San Juan de Lurigancho,2023-12-01,Tienda,Premium
C02584,Daniel Jorge González Paz,35,Masculino,Cusco,Santiago,2024-09-28,Tienda,Nuevo
C02585,Milena Mosquera,60,Femenino,Cusco,Santiago,2025-08-20,App,Ocasional
C02586,Mariela Henao,37,Femenino,Lima,Surco,2023-07-12,App,Ocasional
C02587,Javier Eduardo Bermúdez Villa,39,Masculino,Piura,Veintiseis de Octubre,2024-04-18,Tienda,Ocasional
C02588,Víctor Arteaga,27,Masculino,Cusco,San Jeronimo,2024-08-22,App,Ocasional
C02589,Ana Amparo Meza,39,Femenino,Lima,San Juan de Lurigancho,2025-09-15,Web,Nuevo
C02590,Dora Sánchez,44,Femenino,Lima,Villa El Salvador,2022-11-02,Tienda,Premium
C02591,Karen Vásquez Hurtado,61,Femenino,Cusco,Santiago,2023-06-23,Tienda,Regular
C02592,Oliva Cecilia Bonilla,30,Femenino,Cusco,Cusco Cercado,2023-11-26,App,Regular
C02593,Sergio José Mendoza,40,Masculino,Piura,Piura Cercado,2025-03-02,Tienda,Ocasional
C02594,Vanessa Salgado,59,Femenino,Arequipa,Yanahuara,2024-10-16,App,Ocasional
C02595,Ricardo José Ramírez,45,Masculino,Arequipa,Paucarpata,2022-09-10,Tienda,Ocasional
C02596,Antonia Cecilia Naranjo,23,Femenino,Arequipa,Cerro Colorado,2025-02-08,Tienda,Premium
C02597,Blanca Rosa Rodríguez,48,Femenino,Arequipa,Yanahuara,2023-08-02,Tienda,Nuevo
C02598,Dario Alberto Jiménez,43,Masculino,Lima,La Molina,2022-01-29,Web,Nuevo
C02599,Andrea Ortega Ariza,18,Femenino,Arequipa,Paucarpata,2022-07-09,App,Regular
C02600,Leonardo Anderson Márquez Benavides,55,Masculino,Arequipa,Paucarpata,2025-07-15,App,Nuevo
C02601,Hernán Adolfo López Castillo,22,Masculino,Trujillo,Trujillo Cercado,2025-07-19,App,Regular
C02602,Marina Rojas Calderón,53,Femenino,Lima,La Molina,2024-04-07,Tienda,Regular
C02603,Andrea Tovar Rubio,41,Femenino,Arequipa,Cayma,2024-10-27,Tienda,Nuevo
C02604,Enrique Gómez,47,Masculino,Trujillo,Trujillo Cercado,2025-06-07,Tienda,Ocasional
C02605,Edgar Carlos Hernández Moreno,23,Masculino,Lima,Los Olivos,2022-01-17,App,Ocasional
C02606,Constanza Posada,29,Femenino,Arequipa,Cerro Colorado,2024-11-16,Tienda,Nuevo
C02607,Anderson Restrepo,40,Masculino,Arequipa,Cercado,2025-10-21,Tienda,Ocasional
C02608,Isabel Martínez,31,Femenino,Cusco,Santiago,2024-08-24,Web,Regular
C02609,Ruby Pérez,25,Femenino,Lima,San Juan de Lurigancho,2024-06-01,Tienda,Ocasional
C02610,Martha Gómez Díaz,33,Femenino,Lima,Surco,2025-06-22,Tienda,Nuevo
C02611,Lucía Villegas Yepes,27,Femenino,Lima,Miraflores,2025-10-13,App,Ocasional
C02612,Enrique Mosquera Ramírez,40,Masculino,Cusco,Santiago,2024-10-09,Tienda,Regular
C02613,Alejandro Vega Barrios,28,Masculino,Trujillo,Victor Larco,2023-04-21,Tienda,Regular
C02614,Campo Bedoya Pineda,18,Masculino,Lima,San Isidro,2023-06-11,App,Regular
C02615,María Esperanza Hernández,60,Femenino,Arequipa,Cercado,2023-09-26,Web,Ocasional
C02616,Claudia Yurany Rodríguez Andrade,38,Femenino,Arequipa,Cayma,2025-10-05,Tienda,Regular
C02617,Carlos Alberto Meza Morales,46,Masculino,Arequipa,Cercado,2023-01-21,Web,Regular
C02618,Juliana Elizabeth Fernández Herrera,18,Femenino,Cusco,San Sebastian,2022-10-19,App,Regular
C02619,Vicente Valderrama,24,Masculino,Arequipa,Cerro Colorado,2022-03-25,Web,Regular
C02620,Aníbal Hernández,38,Masculino,Lima,San Borja,2024-10-19,Tienda,Ocasional
C02621,Juan Pérez Gómez,65,Masculino,Piura,Castilla,2023-04-06,Web,Premium
C02622,Fanny María Mosquera Medina,43,Femenino,Lima,Comas,2022-09-28,Tienda,Ocasional
C02623,Javier Carlos Buitrago López,32,Masculino,Piura,Castilla,2023-09-02,Tienda,Nuevo
C02624,Samuel Ríos,40,Masculino,Arequipa,Cercado,2022-07-27,Tienda,Premium
C02625,Jaime Carlos Gómez Palacios,20,Masculino,Lima,Comas,2022-03-25,Tienda,Premium
C02626,Martha Paola Angarita,24,Femenino,Lima,Surco,2024-05-16,App,Regular
C02627,Luis Eduardo Cardozo Contreras,48,Masculino,Trujillo,El Porvenir,2022-05-02,Tienda,Premium
C02628,Aleida Martínez,39,Femenino,Trujillo,Huanchaco,2022-02-06,App,Regular
C02629,Elena Carolina Reyes,40,Femenino,Lima,San Juan de Lurigancho,2022-12-05,App,Nuevo
C02630,Nancy Fernández López,53,Femenino,Arequipa,Cercado,2024-05-13,App,Regular
C02631,Adriana Forero Rojas,40,Femenino,Arequipa,Yanahuara,2024-08-16,Tienda,Regular
C02632,Ibeth Inés Meza,19,Femenino,Trujillo,Huanchaco,2023-11-16,Tienda,Premium
C02633,Dario Andrés Figueroa,58,Masculino,Lima,Miraflores,2022-01-12,Tienda,Regular
C02634,Hernán Diego González Rincón,46,Masculino,Lima,La Molina,2024-11-03,Web,Ocasional
C02635,Liliana Yasmín Vargas,51,Femenino,Cusco,Cusco Cercado,2022-04-28,Web,Regular
C02636,Andrea Ramírez,31,Femenino,Lima,Villa El Salvador,2023-04-18,Web,Regular
C02637,Silvia González Vargas,44,Femenino,Lima,Surco,2022-10-30,App,Regular
C02638,Nel Orozco Pérez,58,Masculino,Trujillo,La Esperanza,2025-08-15,App,Nuevo
C02639,Alejandra Elena Moreno,30,Femenino,Lima,La Molina,2024-07-28,Tienda,Ocasional
C02640,Jaime David Burgos Murillo,49,Masculino,Cusco,Cusco Cercado,2023-05-17,Tienda,Ocasional
C02641,Albeiro Miguel Cabrera Moreno,56,Masculino,Arequipa,Yanahuara,2025-03-05,Web,Regular
C02642,Pedro José Villegas,62,Masculino,Lima,Miraflores,2022-01-23,Web,Regular
C02643,Sebastián Ricardo Martínez,23,Masculino,Trujillo,Victor Larco,2025-06-24,App,Ocasional
C02644,Liliana Martínez,25,Femenino,Lima,San Isidro,2022-02-26,Tienda,Premium
C02645,Carlos Javier Gómez,28,Masculino,Lima,San Isidro,2024-10-24,App,Premium
C02646,Elvia Ana Guzmán Gutiérrez,38,Femenino,Arequipa,Cayma,2025-09-19,Web,Regular
C02647,Mario Ortiz,37,Masculino,Arequipa,Yanahuara,2024-10-07,Tienda,Nuevo
C02648,Anderson Castro,40,Masculino,Trujillo,Trujillo Cercado,2024-04-25,Tienda,Regular
C02649,Carlos Augusto Bedoya Rojas,44,Masculino,Trujillo,La Esperanza,2024-10-18,Tienda,Regular
C02650,Javier Jesús Solano,28,Masculino,Lima,Comas,2022-12-18,Web,Regular
C02651,José Octavio Moreno Daza,45,Masculino,Piura,Castilla,2022-07-30,Tienda,Nuevo
C02652,Enrique Bedoya,24,Masculino,Lima,Miraflores,2022-02-19,Tienda,Regular
C02653,Fernanda Martínez Acosta,36,Femenino,Cusco,Cusco Cercado,2025-05-23,Tienda,Regular
C02654,Maribel Sanabria Hernández,20,Femenino,Lima,San Juan de Lurigancho,2024-03-22,Web,Ocasional
C02655,Juan Ricardo Cruz Padilla,59,Masculino,Trujillo,Victor Larco,2024-03-01,App,Regular
C02656,Claudia Isabel Rojas Roa,18,Femenino,Lima,Comas,2023-12-30,Web,Ocasional
C02657,Enrique Henry Ramírez Guerrero,31,Masculino,Cusco,San Sebastian,2025-08-22,Tienda,Premium
C02658,Juliana María Palacios Burgos,19,Femenino,Cusco,Wanchaq,2023-10-10,Web,Regular
C02659,Diana Rocío Espinosa Vega,45,Femenino,Piura,Catacaos,2025-01-11,Web,Regular
C02660,Emiro Meza Palacios,46,Masculino,Trujillo,Victor Larco,2022-04-23,Tienda,Regular
C02661,Teresa Puentes Romero,35,Femenino,Piura,Catacaos,2025-02-22,Tienda,Regular
C02662,Adela Esperanza Lozano,24,Femenino,Trujillo,Huanchaco,2022-04-02,Tienda,Regular
C02663,Alicia Clara Salgado Barrios,19,Femenino,Arequipa,Cercado,2023-04-09,Tienda,Nuevo
C02664,Christian Córdoba,28,Masculino,Lima,Surco,2023-01-04,Tienda,Ocasional
C02665,Lucía Medina,38,Femenino,Lima,Villa El Salvador,2023-08-27,App,Regular
C02666,Alberto Velásquez,54,Masculino,Lima,San Borja,2022-03-12,Tienda,Regular
C02667,Cecilia Rodríguez Montes,44,Femenino,Cusco,Wanchaq,2022-03-20,App,Regular
C02668,Liliana Díaz Becerra,52,Femenino,Trujillo,La Esperanza,2022-02-12,Tienda,Regular
C02669,Fernando Jiménez,37,Masculino,Lima,La Molina,2024-05-15,Tienda,Nuevo
C02670,Erika Olga Gómez Palacio,37,Femenino,Trujillo,Victor Larco,2025-11-25,Web,Nuevo
C02671,Alberto Delgado,43,Masculino,Lima,San Borja,2024-01-17,App,Ocasional
C02672,Mirian Esther Arias,42,Femenino,Lima,San Borja,2022-04-11,Tienda,Regular
C02673,Silvio Carlos Medina Guerrero,30,Masculino,Lima,San Isidro,2024-03-18,Web,Regular
C02674,Ana Amparo Castaño,47,Femenino,Arequipa,Yanahuara,2022-05-24,Tienda,Regular
C02675,Diego Vanegas,42,Masculino,Piura,Catacaos,2025-09-15,Web,Regular
C02676,Milena Esperanza Sánchez Romero,31,Femenino,Trujillo,Trujillo Cercado,2023-03-24,Tienda,Regular
C02677,Edgar Silva,45,Masculino,Lima,La Molina,2023-04-13,Tienda,Regular
C02678,Nancy María Gaviria Hernández,32,Femenino,Piura,Piura Cercado,2023-06-17,App,Ocasional
C02679,Jorge Gabriel González,36,Masculino,Lima,Los Olivos,2023-08-27,Tienda,Nuevo
C02680,Omar Navarro,33,Masculino,Piura,Catacaos,2024-06-05,Web,Regular
C02681,Wilmer José León,39,Masculino,Lima,San Borja,2022-09-19,Tienda,Premium
C02682,Ángel Vera,49,Masculino,Arequipa,Paucarpata,2024-02-22,Tienda,Nuevo
C02683,Rosa María Burgos,23,Femenino,Piura,Veintiseis de Octubre,2022-12-08,Tienda,Premium
C02684,María María Bautista,44,Femenino,Arequipa,Cerro Colorado,2022-09-16,Tienda,Premium
C02685,Natalia Medina Gómez,35,Femenino,Lima,Surco,2025-04-26,Tienda,Regular
C02686,Óscar Fredy García Moreno,30,Masculino,Piura,Veintiseis de Octubre,2025-03-10,App,Nuevo
C02687,Dina Edna Guerrero Narváez,23,Femenino,Lima,Villa El Salvador,2023-08-13,Tienda,Ocasional
C02688,Luis Camargo,46,Masculino,Lima,Miraflores,2022-08-17,App,Nuevo
C02689,Ana Giraldo,34,Femenino,Cusco,San Sebastian,2022-11-09,Tienda,Regular
C02690,Adriana Ospina,41,Femenino,Trujillo,Trujillo Cercado,2025-10-31,Tienda,Nuevo
C02691,Fredy Bernal,42,Masculino,Lima,La Molina,2025-10-19,Tienda,Regular
C02692,Claudia Carolina Castro Palacios,57,Femenino,Cusco,San Sebastian,2025-09-30,App,Regular
C02693,Rosa Cecilia Díaz Ruiz,56,Femenino,Arequipa,Yanahuara,2025-01-14,Tienda,Regular
C02694,Johanna Moreno Suárez,50,Femenino,Trujillo,Victor Larco,2023-08-09,App,Premium
C02695,Denis Julia Orozco Solano,50,Femenino,Arequipa,Cayma,2022-06-09,Tienda,Regular
C02696,Luz Victoria Contreras Cifuentes,65,Femenino,Arequipa,Cercado,2024-05-20,App,Ocasional
C02697,Leonardo Perdomo,44,Masculino,Lima,Villa El Salvador,2022-06-06,App,Regular
C02698,William Daniel Osorio,47,Masculino,Lima,La Molina,2025-07-01,App,Regular
C02699,Andrea Alejandra Romero,46,Femenino,Lima,Villa El Salvador,2024-02-29,Tienda,Nuevo
C02700,Catalina Isabel Serrano,31,Femenino,Trujillo,Huanchaco,2025-02-11,App,Regular
C02701,Jorge Jairo Nieto Gómez,40,Masculino,Lima,Miraflores,2025-06-26,Tienda,Premium
C02702,Silvia Fernández González,41,Femenino,Lima,Los Olivos,2024-04-19,Tienda,Regular
C02703,Andrés Néstor Restrepo,41,Masculino,Arequipa,Cerro Colorado,2025-02-04,Tienda,Regular
C02704,César Óscar Navarro,41,Masculino,Lima,Villa El Salvador,2023-09-14,Tienda,Regular
C02705,Cecilia Emilia Navarro,38,Femenino,Lima,Los Olivos,2025-09-15,Tienda,Regular
C02706,Juan Giraldo,48,Masculino,Lima,Los Olivos,2024-02-14,App,Ocasional
C02707,Armando Reyes Silva,25,Masculino,Lima,San Borja,2023-08-14,Tienda,Regular
C02708,Alejandra Patricia Franco León,45,Femenino,Arequipa,Yanahuara,2022-11-21,Tienda,Ocasional
C02709,Leonardo Abraham Londoño,30,Masculino,Trujillo,El Porvenir,2024-04-10,Web,Regular
C02710,Yair Jaider Caro Olaya,18,Masculino,Lima,Villa El Salvador,2025-10-26,Tienda,Regular
C02711,Lina García,21,Femenino,Lima,San Isidro,2023-12-18,App,Ocasional
C02712,Alberto Ariza,38,Masculino,Lima,Los Olivos,2025-01-21,App,Regular
C02713,Eugenia García Moreno,47,Femenino,Arequipa,Yanahuara,2025-11-09,Tienda,Ocasional
C02714,Elizabeth Rojas Vanegas,33,Femenino,Piura,Veintiseis de Octubre,2022-08-06,Tienda,Premium
C02715,Fernando José López Carvajal,37,Masculino,Lima,San Isidro,2023-10-06,Tienda,Regular
C02716,Freddy Rivera,45,Masculino,Lima,Ate,2024-07-11,Tienda,Nuevo
C02717,Karina Maldonado,35,Femenino,Lima,Surco,2024-08-13,Web,Premium
C02718,Adriana Ana Páez,46,Femenino,Lima,Villa El Salvador,2022-03-21,App,Ocasional
C02719,Laura Morales Lozano,56,Femenino,Arequipa,Cercado,2025-05-08,Tienda,Regular
C02720,Ángel Ríos,53,Masculino,Trujillo,El Porvenir,2024-05-11,Tienda,Regular
C02721,Alexander Cortés Hurtado,30,Masculino,Trujillo,El Porvenir,2024-06-04,Tienda,Regular
C02722,Carmen Milena Benavides Aguirre,26,Femenino,Trujillo,El Porvenir,2025-07-25,Tienda,Ocasional
C02723,Alexander Edwin Vallejo,62,Masculino,Trujillo,Trujillo Cercado,2022-08-18,Web,Nuevo
C02724,Paola Paola Zapata Montoya,53,Femenino,Lima,San Juan de Lurigancho,2024-03-10,App,Nuevo
C02725,Horacio Monsalve,56,Masculino,Arequipa,Yanahuara,2025-03-20,Web,Nuevo
C02726,Javier Edwin Mosquera Morales,43,Masculino,Arequipa,Cercado,2025-04-23,Tienda,Regular
C02727,Vilma Caballero,32,Femenino,Arequipa,Cercado,2023-07-19,Tienda,Ocasional
C02728,Luis Bravo,48,Masculino,Lima,San Borja,2023-04-06,Web,Ocasional
C02729,Didier Sepúlveda,26,Masculino,Piura,Piura Cercado,2025-11-30,Web,Regular
C02730,Patricia Hurtado Gaitán,36,Femenino,Trujillo,Victor Larco,2025-05-18,Tienda,Regular
C02731,Germán Antonio Rojas Díaz,46,Masculino,Arequipa,Cerro Colorado,2022-04-08,Web,Regular
C02732,Nancy Marcela Andrade,42,Femenino,Lima,Surco,2025-01-16,Tienda,Ocasional
C02733,Andrés Martínez,30,Masculino,Lima,Surco,2023-01-06,Tienda,Regular
C02734,María Rosa Suárez,46,Femenino,Lima,Ate,2025-09-04,Web,Ocasional
C02735,Margarita Inés Flórez,36,Femenino,Cusco,Cusco Cercado,2025-08-09,App,Ocasional
C02736,Mauricio Anderson Pacheco,48,Masculino,Lima,Surco,2022-11-10,Web,Regular
C02737,Angie Martha Medina Meneses,36,Femenino,Lima,Comas,2024-12-07,App,Nuevo
C02738,Ricardo Giraldo Orjuela,38,Masculino,Piura,Veintiseis de Octubre,2024-04-03,App,Ocasional
C02739,Viviana Ana Sánchez,27,Femenino,Lima,San Juan de Lurigancho,2022-07-28,Web,Nuevo
C02740,Esther María Gómez Gómez,62,Femenino,Lima,Miraflores,2023-10-21,Tienda,Ocasional
C02741,Laura Deisy Delgado Ávila,58,Femenino,Lima,San Isidro,2025-05-14,App,Nuevo
C02742,Luz Guzmán,29,Femenino,Lima,San Juan de Lurigancho,2024-01-31,Tienda,Ocasional
C02743,Manuela Jennifer Bonilla,34,Femenino,Arequipa,Cercado,2023-05-07,Tienda,Ocasional
C02744,Rafael Juan Palacio,54,Masculino,Arequipa,Yanahuara,2023-11-10,App,Nuevo
C02745,María Gutiérrez,26,Femenino,Cusco,Wanchaq,2025-02-25,Tienda,Regular
C02746,Blanca Karen Cruz,52,Femenino,Lima,Comas,2022-11-14,Tienda,Regular
C02747,Elena Dary Toro,49,Femenino,Cusco,Cusco Cercado,2024-05-28,Tienda,Nuevo
C02748,Ángela Muñoz Díaz,34,Femenino,Cusco,San Jeronimo,2023-12-03,Tienda,Regular
C02749,Amparo Carolina Reyes Ángel,53,Femenino,Lima,Miraflores,2022-04-25,App,Ocasional
C02750,Olga Hernández,44,Femenino,Lima,San Isidro,2025-05-22,Web,Premium
C02751,Jorge Diego Rivera Sánchez,41,Masculino,Trujillo,Victor Larco,2022-12-30,App,Premium
C02752,María Correa Posada,43,Femenino,Lima,Villa El Salvador,2024-11-08,Web,Premium
C02753,Yineth Reyes Obando,42,Femenino,Piura,Veintiseis de Octubre,2022-03-18,Web,Regular
C02754,Esteban Pinto,26,Masculino,Lima,Los Olivos,2024-02-20,Tienda,Regular
C02755,Germán Benítez Obando,40,Masculino,Piura,Piura Cercado,2024-05-31,Tienda,Premium
C02756,Adriana Giraldo Cárdenas,37,Femenino,Lima,San Isidro,2023-06-04,Tienda,Nuevo
C02757,Carlos Hugo Silva,36,Masculino,Lima,Miraflores,2025-06-12,Tienda,Regular
C02758,Jaime Andrés Melo Molina,45,Masculino,Arequipa,Paucarpata,2024-05-01,App,Regular
C02759,Diana Patricia Martínez López,35,Femenino,Cusco,San Sebastian,2024-02-04,Web,Regular
C02760,Paula Marina Mantilla,41,Femenino,Lima,Villa El Salvador,2024-01-22,Tienda,Ocasional
C02761,Alix Stella Sánchez Jiménez,47,Femenino,Lima,Surco,2024-04-09,Tienda,Ocasional
C02762,Andrés Díaz Ramos,30,Masculino,Lima,Ate,2022-12-09,Tienda,Ocasional
C02763,Juan Cárdenas,38,Masculino,Arequipa,Cerro Colorado,2024-03-16,Tienda,Nuevo
C02764,Ximena Rosa Cárdenas,28,Femenino,Arequipa,Cerro Colorado,2024-01-02,Tienda,Regular
C02765,Esperanza Amaya Puentes,36,Femenino,Trujillo,Trujillo Cercado,2024-09-26,App,Ocasional
